"Code","Desc","Type","med_type"
"d27z.","CLORAZEPATE DIPOTASSIUM 15mg capsules","readv2","ANX"
"d28..","HYDROXYZINE HCL [ANXIOLYTIC]","readv2","ANX"
"d2a..","LORAZEPAM [ANXIOLYTIC]","readv2","ANX"
"d2a1.","LORAZEPAM 1mg tablets","readv2","ANX"
"d2a2.","LORAZEPAM 2.5mg tablets","readv2","ANX"
"d2a5.","*ATIVAN 1mg tablets","readv2","ANX"
"d2a6.","*ATIVAN 2.5mg tablets","readv2","ANX"
"d2a7.","ATIVAN 4mg/1mL injection","readv2","ANX"
"d2az.","LORAZEPAM 4mg/1mL injection","readv2","ANX"
"d2b..","*MEDAZEPAM","readv2","ANX"
"d2b1.","*NOBRIUM 5mg capsules","readv2","ANX"
"d2b2.","*NOBRIUM 10mg capsules","readv2","ANX"
"d2by.","*MEDAZEPAM 5mg capsules","readv2","ANX"
"d2bz.","*MEDAZEPAM 10mg capsules","readv2","ANX"
"d2c..","MEPROBAMATE","readv2","ANX"
"d2c1.","*MEPROBAMATE 200mg tablets","readv2","ANX"
"d2c2.","MEPROBAMATE 400mg tablets","readv2","ANX"
"d2c3.","*EQUANIL 200mg tablets","readv2","ANX"
"d2c4.","*EQUANIL 400mg tablets","readv2","ANX"
"d2c5.","MEPRATE 400mg tablets","readv2","ANX"
"d2d..","OXAZEPAM","readv2","ANX"
"d2d1.","*OXAZEPAM 30mg capsules","readv2","ANX"
"d2d2.","OXAZEPAM 10mg tablets","readv2","ANX"
"d2d3.","OXAZEPAM 15mg tablets","readv2","ANX"
"d2d4.","OXAZEPAM 30mg tablets","readv2","ANX"
"d2f..","BUSPIRONE HYDROCHLORIDE","readv2","ANX"
"d2f1.","BUSPIRONE 5mg tablets","readv2","ANX"
"d2f2.","*BUSPAR 5mg tablets","readv2","ANX"
"d2f3.","*BUSPAR 5mg tablets x126","readv2","ANX"
"d2f4.","*BUSPAR 10mg tablets","readv2","ANX"
"d2f5.","BUSPIRONE 10mg tablets","readv2","ANX"
"d7...","TRICYCLIC ANTIDEPRESSANTS","readv2","ANX"
"d71..","AMITRIPTYLINE HYDROCHLORIDE [ANTIDEPRESSANT]","readv2","ANX"
"d711.","AMITRIPTYLINE 10mg tablets","readv2","ANX"
"d712.","AMITRIPTYLINE 25mg tablets","readv2","ANX"
"d713.","AMITRIPTYLINE 50mg tablets","readv2","ANX"
"d714.","*DOMICAL 10mg tablets","readv2","ANX"
"d715.","*DOMICAL 25mg tablets","readv2","ANX"
"d716.","*DOMICAL 50mg tablets","readv2","ANX"
"d717.","ELAVIL 10mg tablets","readv2","ANX"
"d718.","ELAVIL 25mg tablets","readv2","ANX"
"d719.","*LENTIZOL 25mg m/r capsules","readv2","ANX"
"d71a.","*LENTIZOL 50mg m/r capsules","readv2","ANX"
"d71b.","*TRYPTIZOL 75mg m/r capsules","readv2","ANX"
"d71c.","*TRYPTIZOL 10mg tablets","readv2","ANX"
"d71d.","*TRYPTIZOL 25mg tablets","readv2","ANX"
"d71e.","*TRYPTIZOL 50mg tablets","readv2","ANX"
"d71f.","*TRYPTIZOL 10mg/5mL syrup","readv2","ANX"
"d71g.","TRYPTIZOL 100mg/10mL injection","readv2","ANX"
"d71u.","AMITRIPTYLINE 25mg m/r capsules","readv2","ANX"
"d71v.","AMITRIPTYLINE 50mg m/r capsules","readv2","ANX"
"d71w.","AMITRIPTYLINE 75mg m/r capsules","readv2","ANX"
"d71y.","*AMITRIPTYLINE 10mg/5mL syrup","readv2","ANX"
"d71z.","AMITRIPTYLINE HYDROCHLORIDE 100mg/10mL injection","readv2","ANX"
"d72..","*BUTRIPTYLINE","readv2","ANX"
"d721.","*EVADYNE 25mg tablets","readv2","ANX"
"d722.","*EVADYNE 50mg tablets","readv2","ANX"
"d72y.","*BUTRIPTYLINE 25mg tablets","readv2","ANX"
"d72z.","*BUTRIPTYLINE 50mg tablets","readv2","ANX"
"d73..","CLOMIPRAMINE HYDROCHLORIDE","readv2","ANX"
"d731.","*ANAFRANIL 10mg capsules","readv2","ANX"
"d732.","*ANAFRANIL 25mg capsules","readv2","ANX"
"d733.","*ANAFRANIL 50mg capsules","readv2","ANX"
"d734.","*ANAFRANIL 25mg/5mL syrup","readv2","ANX"
"d735.","*ANAFRANIL 25mg/2mL injection","readv2","ANX"
"d736.","*ANAFRANIL SR 75mg m/r tablets","readv2","ANX"
"d73u.","CLOMIPRAMINE HCL 10mg capsules","readv2","ANX"
"d73v.","CLOMIPRAMINE HCL 25mg capsules","readv2","ANX"
"d73w.","CLOMIPRAMINE HCL 50mg capsules","readv2","ANX"
"d73x.","CLOMIPRAMINE HYDROCHLORIDE 25mg/5mL syrup","readv2","ANX"
"d73y.","CLOMIPRAMINE HCL 25mg/2mL injection","readv2","ANX"
"d73z.","CLOMIPRAMINE HCL 75mg m/r tabs","readv2","ANX"
"d74..","DESIPRAMINE HYDROCHLORIDE","readv2","ANX"
"d741.","*PERTOFRAN 25mg tablets","readv2","ANX"
"d74z.","DESIPRAMINE HYDROCHLORIDE 25mg tablets","readv2","ANX"
"d75..","DOSULEPIN HYDROCHLORIDE","readv2","ANX"
"d751.","PROTHIADEN 25mg capsules","readv2","ANX"
"d752.","PROTHIADEN 75mg tablets","readv2","ANX"
"d75y.","DOSULEPIN HYDROCHLORIDE 25mg capsules","readv2","ANX"
"d75z.","DOSULEPIN HYDROCHLORIDE 75mg tablets","readv2","ANX"
"d76..","DOXEPIN","readv2","ANX"
"d761.","*SINEQUAN 10mg capsules x56CP","readv2","ANX"
"d762.","*SINEQUAN 25mg capsules x28CP","readv2","ANX"
"d763.","*SINEQUAN 50mg capsules x28CP","readv2","ANX"
"d764.","*SINEQUAN 75mg capsules x28CP","readv2","ANX"
"d76w.","*DOXEPIN 10mg capsules","readv2","ANX"
"d76x.","DOXEPIN 25mg capsules","readv2","ANX"
"d76y.","DOXEPIN 50mg capsules","readv2","ANX"
"d76z.","*DOXEPIN 75mg capsules","readv2","ANX"
"d77..","IMIPRAMINE HYDROCHLORIDE [ANTIDEPRESSANT]","readv2","ANX"
"d771.","IMIPRAMINE 10mg tabs","readv2","ANX"
"d772.","IMIPRAMINE 25mg tablets","readv2","ANX"
"d773.","*PRAMINIL 10mg tablets","readv2","ANX"
"d774.","*PRAMINIL 25mg tablets","readv2","ANX"
"d775.","*TOFRANIL 10mg tablets","readv2","ANX"
"d776.","*TOFRANIL 25mg tablets","readv2","ANX"
"d777.","*TOFRANIL 25mg/5mL syrup","readv2","ANX"
"d77z.","IMIPRAMINE HYDROCHLORIDE 25mg/5mL syrup","readv2","ANX"
"d78..","IPRINDOLE","readv2","ANX"
"d781.","*PRONDOL 15mg tablets","readv2","ANX"
"d78y.","*IPRINDOLE 15mg tablets","readv2","ANX"
"d79..","LOFEPRAMINE","readv2","ANX"
"d791.","*GAMANIL 70mg tablets x56CP","readv2","ANX"
"d79z.","LOFEPRAMINE 70mg tablets","readv2","ANX"
"d7a..","MAPROTILINE HYDROCHLORIDE","readv2","ANX"
"d7a1.","*LUDIOMIL 10mg tablets","readv2","ANX"
"d7a2.","*LUDIOMIL 25mg tablets","readv2","ANX"
"d7a3.","*LUDIOMIL 50mg tablets","readv2","ANX"
"d7a4.","*LUDIOMIL 75mg tablets x28CP","readv2","ANX"
"d7aw.","MAPROTILINE HYDROCHLORIDE 10mg tablets","readv2","ANX"
"d7ax.","MAPROTILINE HYDROCHLORIDE 25mg tablets","readv2","ANX"
"d7ay.","MAPROTILINE HYDROCHLORIDE 50mg tablets","readv2","ANX"
"d7az.","MAPROTILINE HYDROCHLORIDE 75mg tablets","readv2","ANX"
"d7b..","MIANSERIN HYDROCHLORIDE","readv2","ANX"
"d7b1.","MIANSERIN 10mg tablets","readv2","ANX"
"d7b2.","MIANSERIN 20mg tablets","readv2","ANX"
"d7b3.","MIANSERIN 30mg tablets","readv2","ANX"
"d7b4.","*BOLVIDON 10mg tablets","readv2","ANX"
"d7b5.","*BOLVIDON 20mg tablets","readv2","ANX"
"d7b6.","*BOLVIDON 30mg tablets","readv2","ANX"
"d7b7.","*NORVAL 10mg tablets","readv2","ANX"
"d7b8.","*NORVAL 20mg tablets","readv2","ANX"
"d7b9.","*NORVAL 30mg tablets","readv2","ANX"
"d7c..","NORTRIPTYLINE","readv2","ANX"
"d7c1.","*ALLEGRON 10mg tablets","readv2","ANX"
"d7c2.","*ALLEGRON 25mg tablets","readv2","ANX"
"d7c3.","*AVENTYL 10mg capsules","readv2","ANX"
"d7c4.","*AVENTYL 25mg capsules","readv2","ANX"
"d7c6.","NORTRIPTYLINE 10mg tablets","readv2","ANX"
"d7cy.","*NORTRIPTYLINE 25mg capsules","readv2","ANX"
"d7d..","PROTRIPTYLINE HYDROCHLORIDE","readv2","ANX"
"d7d1.","*CONCORDIN 5mg tablets","readv2","ANX"
"d7d2.","*CONCORDIN 10mg tablets","readv2","ANX"
"d7d3.","PROTRIPTYLINE HYDROCHLORIDE 5mg tablets","readv2","ANX"
"d7d4.","PROTRIPTYLINE HYDROCHLORIDE 10mg tablets","readv2","ANX"
"d7e..","TRAZODONE HYDROCHLORIDE","readv2","ANX"
"d7e1.","MOLIPAXIN 50mg capsules x84CP","readv2","ANX"
"d7e2.","MOLIPAXIN 100mg capsules x56CP","readv2","ANX"
"d7e3.","*MOLIPAXIN 50mg/5mL liquid","readv2","ANX"
"d7e4.","MOLIPAXIN 150mg tablets x28CP","readv2","ANX"
"d7e5.","TRAZODONE HYDROCHLORIDE 150mg tablets","readv2","ANX"
"d7e6.","MOLIPAXIN CR 150mg m/r tablets x28","readv2","ANX"
"d7ew.","TRAZODONE HYDROCHLORIDE 100mg capsules","readv2","ANX"
"d7ex.","TRAZODONE HYDROCHLORIDE 50mg capsules","readv2","ANX"
"d7ez.","TRAZODONE HYDROCHLORIDE 50mg/5mL liquid","readv2","ANX"
"d7f..","TRIMIPRAMINE","readv2","ANX"
"d7f1.","*SURMONTIL 50mg capsules x28CP","readv2","ANX"
"d7f2.","*SURMONTIL 10mg tablets","readv2","ANX"
"d7f3.","*SURMONTIL 25mg tablets","readv2","ANX"
"d7fx.","TRIMIPRAMINE 50mg capsules","readv2","ANX"
"d7fy.","TRIMIPRAMINE 10mg tablets","readv2","ANX"
"d7fz.","TRIMIPRAMINE 25mg tablets","readv2","ANX"
"d7g..","VILOXAZINE HYDROCHLORIDE","readv2","ANX"
"d7g1.","*VIVALAN 50mg tablets","readv2","ANX"
"d7gz.","*VILOXAZINE 50mg tablets","readv2","ANX"
"d7h..","AMOXAPINE","readv2","ANX"
"d7h1.","*AMOXAPINE 25mg tablets","readv2","ANX"
"d7h2.","*AMOXAPINE 50mg tablets","readv2","ANX"
"d7h3.","*AMOXAPINE 100mg tablets","readv2","ANX"
"d7h4.","*AMOXAPINE 150mg tablets","readv2","ANX"
"d7h5.","*ASENDIS 25mg tablets","readv2","ANX"
"d7h6.","*ASENDIS 50mg tablets","readv2","ANX"
"d7h7.","*ASENDIS 100mg tablets","readv2","ANX"
"d7h8.","*ASENDIS 150mg tablets","readv2","ANX"
"d911.","*LIMBITROL 5 capsules","readv2","ANX"
"d912.","*LIMBITROL 10 capsules","readv2","ANX"
"d913.","*MOTIPRESS tablets x28CP","readv2","ANX"
"d914.","*MOTIVAL tablets","readv2","ANX"
"d916.","TRIPTAFEN tablets","readv2","ANX"
"d917.","*TRIPTAFEN-M tablets","readv2","ANX"
"d21z.","*DIAZEPAM 10mg suppositories","readv2","ANX"
"d753.","*PREPADINE 25mg capsules","readv2","ANX"
"d754.","*PREPADINE 75mg tablets","readv2","ANX"
"d755.","*DOTHAPAX 25mg capsules","readv2","ANX"
"d756.","*DOTHAPAX 75mg tablets","readv2","ANX"
"d21A.","DIAZEPAM 5mg/5mL oral solution","readv2","ANX"
"d21B.","*RIMAPAM 2mg tablets","readv2","ANX"
"d21C.","*RIMAPAM 5mg tablets","readv2","ANX"
"d21D.","*RIMAPAM 10mg tablets","readv2","ANX"
"d7c8.","NORTRIPTYLINE 25mg tablets","readv2","ANX"
"d7c9.","*NORTRIPTYLINE 10mg capsules","readv2","ANX"
"d7e7.","TRAZODONE HYDROCHLORIDE 150mg m/r tablets","readv2","ANX"
"d1aj.","TEMAZEPAM 10mg/sachet oral solution","readv2","ANX"
"d1ak.","TEMAZEPAM 20mg/sachet oral solution","readv2","ANX"
"d1al.","EUHYPNOS 10mg/sachet oral solution","readv2","ANX"
"d1am.","EUHYPNOS 20mg/sachet oral solution","readv2","ANX"
"do1v.","DIAZEPAM 10mg/2mL emulsion injection","readv2","ANX"
"d73s.","*CLOMIPRAMINE HCL 10mg tablets","readv2","ANX"
"d73t.","*CLOMIPRAMINE HCL 25mg tablets","readv2","ANX"
"d73r.","*CLOMIPRAMINE HCL 50mg tablets","readv2","ANX"
"d21E.","DIALAR 2mg/5mL syrup","readv2","ANX"
"d21F.","DIALAR 5mg/5mL syrup","readv2","ANX"
"d1an.","EUHYPNOS 10mg/5mL oral solution","readv2","ANX"
"d21G.","*VALCLAIR 10mg suppositories","readv2","ANX"
"d1f..","ZOLPIDEM","readv2","ANX"
"d1f2.","ZOLPIDEM TARTRATE 5mg tablets","readv2","ANX"
"d1f1.","STILNOCT 5mg tablets","readv2","ANX"
"d737.","*TRANQUAX 10mg capsules","readv2","ANX"
"d738.","*TRANQUAX 25mg capsules","readv2","ANX"
"d739.","TRANQUAX 50mg capsules","readv2","ANX"
"d71h.","AMITRIPTYLINE 25mg/5mL sugar free solution","readv2","ANX"
"d71i.","AMITRIPTYLINE 50mg/5mL sugar free solution","readv2","ANX"
"d18f.","NITRAZEPAM 5mg/5mL suspension","readv2","ANX"
"d119.","CHLORAL HYDRATE 500mg/5mL syrup","readv2","ANX"
"d79y.","LOFEPRAMINE 70mg/5mL sugar free suspension","readv2","ANX"
"c8i6.","PHENERGAN NIGHTIME 25mg tablets","readv2","ANX"
"c887.","DIPHENHYDRAMINE HYDROCHLORIDE 50mg tablets","readv2","ANX"
"c886.","NYTOL ONE-A-NIGHT 50mg tablets","readv2","ANX"
"d1ao.","TEMAZEPAM 10mg/5mL sugar free oral solution","readv2","ANX"
"d1d3.","ZOPICLONE 3.75mg tablets","readv2","ANX"
"d1d4.","ZIMOVANE LS 3.75mg tablets","readv2","ANX"
"d792.","LOMONT 70mg/5mL sugar free suspension","readv2","ANX"
"d1f3.","ZOLPIDEM TARTRATE 10mg tablets","readv2","ANX"
"d1f4.","STILNOCT 10mg tablets","readv2","ANX"
"d1d5.","*ZILEZE 7.5 tablets","readv2","ANX"
"d1d6.","*ZILEZE 3.75 tablets","readv2","ANX"
"d1g..","ZALEPLON","readv2","ANX"
"d1gy.","ZALEPLON 5mg capsules","readv2","ANX"
"d1gz.","ZALEPLON 10mg capsules","readv2","ANX"
"d1g1.","SONATA 5mg capsules","readv2","ANX"
"d1g2.","SONATA 10mg capsules","readv2","ANX"
"d759.","*THADEN 25mg capsules","readv2","ANX"
"d75A.","*THADEN 75mg tablets","readv2","ANX"
"d793.","*FEPRAPAX 70mg tablets","readv2","ANX"
"c8i8.","ZIZ FORTE 25mg tablets","readv2","ANX"
"d21J.","DIAZEPAM 10mg/5mL suspension","readv2","ANX"
"d11A.","SOMNWELL 707mg tablets","readv2","ANX"
"dC1..","SODIUM OXYBATE","readv2","ANX"
"dC1z.","SODIUM OXYBATE 500mg/mL oral solution","readv2","ANX"
"dC11.","XYREM 500mg/mL oral solution","readv2","ANX"
"d794.","*GAMANIL 70mg tablets","readv2","ANX"
"d765.","*SINEPIN 25mg capsules","readv2","ANX"
"d766.","*SINEPIN 50mg capsules","readv2","ANX"
"c8iu.","PROMETHAZINE 20mg tablets","readv2","ANX"
"c8i9.","SOMINEX 20mg tablets","readv2","ANX"
"d1h..","MELATONIN","readv2","ANX"
"d1h1.","CIRCADIN 2mg m/r tablets","readv2","ANX"
"d1hz.","MELATONIN 2mg m/r tablets","readv2","ANX"
"d77w.","IMIPRAMINE HYDROCHLORIDE 25mg/5mL oral solution","readv2","ANX"
"d71j.","AMITRIPTYLINE 10mg/5mL sugar free oral solution","readv2","ANX"
"030101","Ipratropium bromide with salbutamol 500micrograms + 2.5mg/2.5ml","bnf_6_char","AST"
"030103","Nuelin 60mg/5ml liquid (3M Health Care Ltd)","bnf_6_char","AST"
"030302","Singulair 10mg tablets (Necessity Supplies Ltd)","bnf_6_char","AST"
"030200","Qvar 50micrograms/dose Easi-Breathe inhaler (Teva UK Ltd)","bnf_6_char","AST"
"030104","Brovon midget Inhalation powder (Torbet Laboratories Ltd)","bnf_6_char","AST"
"030301","Intal 20mg/2ml nebuliser solution unit dose vials (Aventis Pharma)","bnf_6_char","AST"
"030102","Glycopyrronium bromide 55microgram inhalation powder capsules with device (J M McGill Ltd)","bnf_6_char","AST"
"030100","Salbutamol 200micrograms disc","bnf_6_char","AST"
"710607","Ventolin Rotahaler (GlaxoSmithKline UK Ltd)","bnf_6_char","AST"
"03.01.01.01.00","Ipratropium bromide with salbutamol 500micrograms + 2.5mg/2.5ml","bnf_chap_id","AST"
"03.01.03.00.00","Nuelin 60mg/5ml liquid (3M Health Care Ltd)","bnf_chap_id","AST"
"03.03.02.00.00","Singulair 10mg tablets (Necessity Supplies Ltd)","bnf_chap_id","AST"
"03.02.00.00.00","Qvar 50micrograms/dose Easi-Breathe inhaler (Teva UK Ltd)","bnf_chap_id","AST"
"03.01.01.02.00","Medihaler -iso forte Inhalation powder (3M Health Care Ltd)","bnf_chap_id","AST"
"03.01.04.00.00","Brovon midget Inhalation powder (Torbet Laboratories Ltd)","bnf_chap_id","AST"
"03.03.01.00.00","Intal 20mg/2ml nebuliser solution unit dose vials (Aventis Pharma)","bnf_chap_id","AST"
"03.01.02.00.00","Glycopyrronium bromide 55microgram inhalation powder capsules with device (J M McGill Ltd)","bnf_chap_id","AST"
"03.01.00.00.00","Salbutamol 200micrograms disc","bnf_chap_id","AST"
"71.06.07.00.00","Ventolin Rotahaler (GlaxoSmithKline UK Ltd)","bnf_chap_id","AST"
"36059811000001109","Fluticasone propionate 50microgram inhalation powder blisters","dmd","AST"
"211105001000027109","Ipratropium bromide with salbutamol 500micrograms + 2.5mg/2.5ml","dmd","AST"
"436811000001108","Nuelin 60mg/5ml liquid (3M Health Care Ltd)","dmd","AST"
"18191011000001108","Singulair 10mg tablets (Necessity Supplies Ltd)","dmd","AST"
"8159511000001107","Qvar 50micrograms/dose Easi-Breathe inhaler (Teva UK Ltd)","dmd","AST"
"3381811000001108","Ventolin 5mg Nebules (GlaxoSmithKline UK Ltd)","dmd","AST"
"22106511000001102","Montelukast 5mg chewable tablets sugar free (Actavis UK Ltd)","dmd","AST"
"3179811000001108","Beclometasone 250micrograms/dose inhaler (A A H Pharmaceuticals Ltd)","dmd","AST"
"320534000","Beclometasone 100microgram inhalation powder capsules","dmd","AST"
"88455001000027106","Aminophylline 250mg/ml injection","dmd","AST"
"161615001000027100","Beclometasone 400microgram disc","dmd","AST"
"320178003","Salbutamol 200microgram inhalation powder capsules","dmd","AST"
"22948111000001104","Montelukast 10mg tablets (Ranbaxy (UK) Ltd)","dmd","AST"
"135485001000027108","Pirbuterol 15mg capsule","dmd","AST"
"5273911000001106","Pulmicort 400 Turbohaler (Waymade Healthcare Plc)","dmd","AST"
"9204911000001109","Easyhaler Salbutamol sulfate 200micrograms/dose dry powder inhaler (Orion Pharma (UK) Ltd)","dmd","AST"
"192275001000027109","Fluticasone 100microgram Disc","dmd","AST"
"14616311000001102","Qvar 100 Autohaler (Sigma Pharmaceuticals Plc)","dmd","AST"
"171975001000027106","Aminophylline 100mg modified-release tablets","dmd","AST"
"18445001000027104","Medihaler -iso forte Inhalation powder (3M Health Care Ltd)","dmd","AST"
"46215001000027102","Exirel 7.5mg/5ml Oral solution (3M Health Care Ltd)","dmd","AST"
"159745001000027109","Salbuvent 2mg Tablet (Pharmacia Ltd)","dmd","AST"
"5276211000001109","Seretide 500 Accuhaler (Waymade Healthcare Plc)","dmd","AST"
"17457811000001106","Symbicort 400/12 Turbohaler (Mawdsley-Brooks & Company Ltd)","dmd","AST"
"33895001000027103","Ventolin 4mg Tablet (Allen & Hanburys Ltd)","dmd","AST"
"222311000001102","Ventolin 100micrograms/dose Evohaler (GlaxoSmithKline UK Ltd)","dmd","AST"
"12626211000001108","Formoterol 12microgram inhalation powder capsules with device","dmd","AST"
"10073011000001107","Serevent 25micrograms/dose Evohaler (GlaxoSmithKline UK Ltd)","dmd","AST"
"192285001000027104","Fluticasone 250microgram Disc","dmd","AST"
"134498003","Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler","dmd","AST"
"195575001000027102","Fluticasone 50microgram/actuation Pressurised inhalation","dmd","AST"
"17471111000001109","Ventolin 100micrograms/dose Evohaler (Mawdsley-Brooks & Company Ltd)","dmd","AST"
"44265001000027105","Lasma 300mg Tablet (Pharmax Ltd)","dmd","AST"
"195545001000027103","Flixotide 50microgram/actuation Inhalation powder (Allen & Hanburys Ltd)","dmd","AST"
"235695001000027106","Salmeterol 25micrograms with fluticasone 50micrograms CFC free inhaler","dmd","AST"
"59955001000027107","Brovon midget Inhalation powder (Torbet Laboratories Ltd)","dmd","AST"
"134510006","Montelukast 4mg chewable tablets sugar free","dmd","AST"
"3175911000001100","Beclometasone 50micrograms/dose inhaler (Mylan)","dmd","AST"
"3607111000001102","Intal 20mg/2ml nebuliser solution unit dose vials (Aventis Pharma)","dmd","AST"
"31500911000001102","Glycopyrronium bromide 55microgram inhalation powder capsules with device (J M McGill Ltd)","dmd","AST"
"10619611000001102","Clenil Modulite 250micrograms/dose inhaler (Chiesi Ltd)","dmd","AST"
"3180611000001109","Beclazone 250 inhaler (Teva UK Ltd)","dmd","AST"
"19737511000001105","Clenil Modulite 200micrograms/dose inhaler (Mawdsley-Brooks & Company Ltd)","dmd","AST"
"456911000001102","Nuelin SA 250 tablets (Mylan)","dmd","AST"
"3635411000001106","Pulmicort 0.5mg Respules (AstraZeneca UK Ltd)","dmd","AST"
"172175001000027109","Ephedrine HCl with Chlorphenamine 4mg with 1mg/5ml oral solution sugar free","dmd","AST"
"3265001000027106","Berotec 100microgram/actuation Inhalation powder (Boehringer Ingelheim Ltd)","dmd","AST"
"130445001000027106","Orciprenaline 0.5mg/ml Injection","dmd","AST"
"101011000001104","Bricanyl 2.5mg/5ml solution for injection ampoules (AstraZeneca UK Ltd)","dmd","AST"
"3176211000001103","Becotide 50 inhaler (GlaxoSmithKline UK Ltd)","dmd","AST"
"24805001000027100","Ipratropium bromide with fenoterol hydrobromide 500micrograms + 1.25mg/4ml","dmd","AST"
"161645001000027107","Salbutamol 200micrograms disc","dmd","AST"
"22157311000001103","Montelukast 4mg granules sachets sugar free (A A H Pharmaceuticals Ltd)","dmd","AST"
"166565001000027105","Salbuvent 0.5mg/ml Injection (Pharmacia Ltd)","dmd","AST"
"36565411000001101","Fluticasone propionate 250micrograms/dose dry powder inhaler","dmd","AST"
"14382711000001109","Pulmicort 1mg Respules (Sigma Pharmaceuticals Plc)","dmd","AST"
"10619311000001107","Clenil Modulite 200micrograms/dose inhaler (Chiesi Ltd)","dmd","AST"
"225405001000027105","Spacehaler BDP 100microgram/actuation Spacehaler (Celltech Pharma Europe Ltd)","dmd","AST"
"17299911000001102","Onbrez Breezhaler 300microgram inhalation powder capsules with device (Novartis Pharmaceuticals UK Ltd)","dmd","AST"
"23563511000001107","Montelukast 5mg chewable tablets sugar free (Accord Healthcare Ltd)","dmd","AST"
"50005001000027109","Salbutamol 2mg/5ml Oral solution (Lagap)","dmd","AST"
"35917911000001105","Theophylline 250mg modified-release capsules","dmd","AST"
"21113711000001102","Fluticasone 125micrograms/dose / Formoterol 5micrograms/dose inhaler CFC free","dmd","AST"
"703924000","Aclidinium bromide 375micrograms/dose dry powder inhaler","dmd","AST"
"35908811000001103","Beclometasone 250micrograms/dose inhaler","dmd","AST"
"320614005","Fluticasone 125micrograms/dose inhaler CFC free","dmd","AST"
"5284711000001101","Becotide 50 inhaler (Dowelhurst Ltd)","dmd","AST"
"36059911000001104","Fluticasone propionate 50microgram inhalation powder blisters with device","dmd","AST"
"17440711000001101","Seretide 125 Evohaler (Mawdsley-Brooks & Company Ltd)","dmd","AST"
"9003911000001102","Alvesco 80 inhaler (AstraZeneca UK Ltd)","dmd","AST"
"101895001000027100","Choline theophyllinate 100mg tablets","dmd","AST"
"18507011000001106","Budesonide 500micrograms/2ml nebuliser liquid unit dose vials (Almus Pharmaceuticals Ltd)","dmd","AST"
"225735001000027105","Spiriva 18 microgram Capsule (Boehringer Ingelheim Ltd)","dmd","AST"
"29749211000001101","Flutiform 125micrograms/dose / 5micrograms/dose inhaler (Waymade Healthcare Plc)","dmd","AST"
"3179311000001104","Becotide 200 inhaler (GlaxoSmithKline UK Ltd)","dmd","AST"
"25254111000001105","DuoResp Spiromax 160micrograms/dose / 4.5micrograms/dose dry powder inhaler (Teva UK Ltd)","dmd","AST"
"10617711000001103","Clenil Modulite 50micrograms/dose inhaler (Chiesi Ltd)","dmd","AST"
"28595001000027102","Slo-phyllin 125mg Capsule (Lipha Pharmaceuticals Ltd)","dmd","AST"
"320297005","Ephedrine hydrochloride 30mg tablets","dmd","AST"
"94975001000027108","Aminophylline 225mg Modified-release tablet (Hillcross Pharmaceuticals Ltd)","dmd","AST"
"3287411000001108","Phyllocontin Continus 225mg tablets (Napp Pharmaceuticals Ltd)","dmd","AST"
"210845001000027103","Flixotide accuhaler 250 250microgram/inhalation Inhalation powder (Allen & Hanburys Ltd)","dmd","AST"
"8452411000001101","Dexamethasone 5mg/5ml oral solution","dmd","AST"
"55065001000027104","Alupent expectorant Tablet (Boehringer Ingelheim Ltd)","dmd","AST"
